,Fecha Accion,PEA,Anio Accion,Periodo Accion,Pais,Tipo de Accion,Accion,ID Evento,Nombre Evento,Institucion Accion,Referente Ternium,ID Candidato,Correo electronico,Correo institucional,Nombres,Apellidos,Genero,Nacionalidad,Universidad,Carrera/Titulacion,Carrera Gestional,Especialidad,Avance,Semestres Totales,Status Academico,Postulados Si/No,Evaluados Si/No,Perfil Pymetrics,Altamente Recomendado,Operaciones-Calidad,MTTO-DIMA,Comercial-Planeamiento,DIGI-SC,Resto-Soft,Apto/ No Apto/ Destacado,Actividad Grupal.1,Apto AG,Ingles,Apto,Destacado,Ingresados Si/No,Situacion Academica
2691,24/08/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 44,I,,,@,@,N2692,A2692,M,Profesional,Otros ,Electrónica ,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2692,24/08/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 44,I,,,@,@,N2693,A2693,M,Profesional,Otros ,Ingeniería industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2693,24/08/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 44,I,,,@,@,N2694,A2694,M,Profesional,Otros ,Ingeniería Electrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,11.0,10.0,JP,Si,Si,MEX Mtto - DIMA (ESP),,,,,,, ,,,,,,No,En curso
2694,24/08/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 44,I,,,@,@,N2695,A2695,M,Profesional,Otros ,Ing. Eléctrico ,Ing. Eléctrica,Ingenierías Target,-1.0,10.0,JP,,,,,,,,,, ,,,,,,No,En curso
2695,24/08/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 44,I,,,@,@,N2696,A2696,F,Profesional,Otros ,Ingeniería industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2696,24/08/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 44,I,,,@,@,N2697,A2697,M,Profesional,Otros ,Ingeniería en Materiales ,Ing. Materiales,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2697,25/08/21,PEA 21-22,2021,Julio-Diciembre,México,Targetizada,Ternium Contact,,Evento 45,IY,,,@,@,N2698,A2698,F,Profesional,Otros ,Lic. Psicología Organizacional,Psicología Organizacional,Otras,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2698,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2699,A2699,M,Profesional,Otros ,Ing. Administrador de sistemas ,Ing. Administración de Sistemas,Sistemas,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2699,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2700,A2700,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,11.0,12.0,PR,,,,,,,,,, ,,,,,,No,En curso
2700,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2701,A2701,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,11.0,11.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2701,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2702,A2702,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,11.0,11.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2702,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2703,A2703,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,11.0,11.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2703,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2704,A2704,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2704,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2705,A2705,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2705,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2706,A2706,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2706,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2707,A2707,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2707,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2708,A2708,M,Profesional,Otros ,Ing. Administración de Software/Sistemas,Ing. Administración de Sistemas,Sistemas,8.0,11.0,PR,Si,Si,MEX DIGI - SC (ESP),,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,0,0,,,,,No,En curso
2708,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2709,A2709,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2709,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2710,A2710,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,Si,Si,MEX Operaciones - Calidad (ESP),,,,,,, ,,,,,,No,En curso
2710,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2711,A2711,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2711,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2712,A2712,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,9.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2712,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2713,A2713,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,9.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2713,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2714,A2714,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2714,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2715,A2715,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,11.0,12.0,PR,,,,,,,,,, ,,,,,,No,En curso
2715,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2716,A2716,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2716,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2717,A2717,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,Si,Si,MEX Mtto - DIMA (ESP),,Do Not Recommend,Do Not Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,2,,,,,,No,En curso
2717,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2718,A2718,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2718,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2719,A2719,F,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2719,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2720,A2720,F,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2720,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2721,A2721,M,Profesional,Otros ,Ing. Automatización,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,9.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2721,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2722,A2722,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,Si,Si,MEX Mtto - DIMA (ESP),,Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Recommend,2,3,1.0,,1.0,,No,En curso
2722,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2723,A2723,M,Profesional,Otros ,Ingeniero administrador de sistemas,Ing. Administración de Sistemas,Sistemas,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2723,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2724,A2724,M,Profesional,Otros ,Ing. Administración de Software/Sistemas,Ing. Administración de Sistemas,Sistemas,9.0,10.0,PR,Si,Si,MEX DIGI - SC (ESP),,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend,1,0,,,,,No,En curso
2724,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2725,A2725,M,Profesional,Otros ,Ing. Automatización,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2725,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2726,A2726,M,Profesional,Otros ,Ing. Automatización,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,Si,Si,MEX Mtto - DIMA (ESP),,Highly Recommend,Do Not Recommend,Recommend,Do Not Recommend,Do Not Recommend,2,3,1.0,,1.0,,No,En curso
2726,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2727,A2727,M,Profesional,Otros ,Ing. Manufactura,Ing. Manufactura,Otras Ingenierías,9.0,9.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2727,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2728,A2728,M,Profesional,Otros ,Ing. En tecnología de software. ,Ing. Tecnologías de Software,Sistemas,8.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2728,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2729,A2729,M,Profesional,Otros ,Ing. en Tecnologia de Software,Ing. Tecnologías de Software,Sistemas,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2729,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2730,A2730,M,Profesional,Otros ,Ing. Electrónica y Comunicaciones ,Ing. Mecatrónica/Electrónica,Ingenierías Target,11.0,11.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2730,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2731,A2731,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,11.0,11.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2731,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2732,A2732,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,11.0,11.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2732,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2733,A2733,M,Profesional,Otros ,Ing. Automatización,Ing. Mecatrónica/Electrónica,Ingenierías Target,10.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2733,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2734,A2734,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,10.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2734,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2735,A2735,M,Profesional,Otros ,Ing. Automatización,Ing. Mecatrónica/Electrónica,Ingenierías Target,10.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2735,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2736,A2736,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2736,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2737,A2737,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2737,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2738,A2738,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2738,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2739,A2739,M,Profesional,Otros ,Ing. Administración de Software,Ing. Administración de Sistemas,Sistemas,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2739,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2740,A2740,M,Profesional,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,PR,Si,Si,MEX Operaciones - Calidad (ESP),,Do Not Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend,Do Not Recommend,2,,,,,,No,En curso
2740,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2741,A2741,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2741,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2742,A2742,M,Profesional,Otros ,Ing. Aeronáutica,Ing. Aeronáutica,Otras Ingenierías,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2742,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2743,A2743,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2743,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2744,A2744,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2744,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2745,A2745,M,Profesional,Otros ,Ing. Administración de Software,Ing. Administración de Sistemas,Sistemas,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2745,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2746,A2746,M,Profesional,Otros ,Ing. Aeronáutica,Ing. Aeronáutica,Otras Ingenierías,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2746,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2747,A2747,M,Profesional,Otros ,Ing. Administración de Software/Sistemas,Ing. Administración de Sistemas,Sistemas,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2747,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2748,A2748,M,Profesional,Otros ,Ing. Administración de Software/Sistemas,Ing. Administración de Sistemas,Sistemas,11.0,11.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2748,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2749,A2749,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2749,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2750,A2750,M,Profesional,Otros ,Ing. Automatización,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2750,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2751,A2751,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2751,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2752,A2752,M,Profesional,Otros ,IEC,Ing. Mecatrónica/Electrónica,Ingenierías Target,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2752,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2753,A2753,F,Profesional,Otros ,Ingeniero administrador de sistemas,Ing. Administración de Sistemas,Sistemas,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2753,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2754,A2754,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,10.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2754,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2755,A2755,M,Profesional,Otros ,Ing. Automatización,Ing. Mecatrónica/Electrónica,Ingenierías Target,7.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2755,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2756,A2756,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2756,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2757,A2757,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,10.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2757,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2758,A2758,M,Profesional,Otros ,Ing. Mecánico electrico,Ing. Mecánica,Ingenierías Target,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2758,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2759,A2759,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,11.0,11.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2759,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2760,A2760,F,Profesional,Otros ,Ing. Automatización,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,11.0,PR,,,,,,,,,, ,,,,,,No,En curso
2760,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2761,A2761,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2761,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2762,A2762,F,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,Si,Si,MEX Mtto - DIMA (ESP),,Highly Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend,2,,,,,,No,En curso
2762,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2763,A2763,M,Profesional,Otros ,Ing. Administración de Software,Ing. Administración de Sistemas,Sistemas,10.0,11.0,PR,Si,Si,MEX DIGI - SC (ESP),,Highly Recommend,Recommend,Highly Recommend,Do Not Recommend,Recommend,2,,,,,,No,En curso
2763,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2764,A2764,F,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,Si,Si,MEX Mtto - DIMA (ESP),,Do Not Recommend,Highly Recommend,Do Not Recommend,Recommend,Highly Recommend,2,3,1.0,,1.0,,No,En curso
2764,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2765,A2765,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2765,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2766,A2766,M,Profesional,Otros ,Ing. Administración de Software,Ing. Administración de Sistemas,Sistemas,9.0,9.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2766,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2767,A2767,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2767,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2768,A2768,M,Profesional,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2768,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2769,A2769,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,8.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2769,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2770,A2770,M,Profesional,Otros ,Ing. Administración de Software,Ing. Administración de Sistemas,Sistemas,9.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
2770,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2771,A2771,F,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,10.0,10.0,JP,,,,,,,,,, ,,,,,,No,Egresado
2771,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2772,A2772,M,Profesional,Otros ,Ing. Mecánica Administrador/Eléctrica,Ing. Mecánica,Ingenierías Target,9.0,10.0,PR,Si,Si,MEX Mtto - DIMA (ESP),,,,,,, ,,,,,,No,En curso
2772,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2773,A2773,M,Profesional,Otros ,Ing. Administración de Software,Ing. Administración de Sistemas,Sistemas,11.0,12.0,PR,,,,,,,,,, ,,,,,,No,En curso
2773,01/09/21,PEA 21-22,2021,Julio-Diciembre,México,Masiva,Eventos de Reclutamiento,,Evento 46,UL,,,@,@,N2774,A2774,M,Profesional,Otros ,Ingenieria Tecnologia Software,Ing. Tecnologías de Software,Sistemas,7.0,10.0,PR,,,,,,,,,, ,,,,,,No,En curso
